no,date,season,year,month,hour,day,day_type,weather,temperature,atemp,humidity,wind_speed,casual,registered,count,temp_category
957,2011-02-12,Spring,2011,February,11,Saturday,Weekend,Clear,6.1,0.2727,28.000000000000004,0.3284,30,84,114,Mild
958,2011-02-12,Spring,2011,February,12,Saturday,Weekend,Clear,6.1,0.2727,39.0,0.4627,27,93,120,Mild
959,2011-02-12,Spring,2011,February,13,Saturday,Weekend,Clear,6.1,0.2727,39.0,0.4179,32,103,135,Mild
960,2011-02-12,Spring,2011,February,14,Saturday,Weekend,Clear,7.98,0.3182,31.0,0.2836,30,90,120,Mild
961,2011-02-12,Spring,2011,February,15,Saturday,Weekend,Clear,7.98,0.303,28.999999999999996,0.4179,47,127,174,Mild
962,2011-02-12,Spring,2011,February,16,Saturday,Weekend,Clear,7.98,0.303,28.999999999999996,0.4179,42,103,145,Mild
963,2011-02-12,Spring,2011,February,17,Saturday,Weekend,Clear,7.040000000000001,0.2879,31.0,0.5224,24,113,137,Mild
964,2011-02-12,Spring,2011,February,18,Saturday,Weekend,Clear,5.160000000000002,0.2576,38.0,0.3284,4,60,64,Mild
965,2011-02-12,Spring,2011,February,19,Saturday,Weekend,Clear,5.160000000000002,0.2727,38.0,0.1642,2,39,41,Mild
966,2011-02-12,Spring,2011,February,20,Saturday,Weekend,Clear,4.220000000000001,0.2576,41.0,0.2239,1,39,40,Mild
967,2011-02-12,Spring,2011,February,21,Saturday,Weekend,Clear,4.220000000000001,0.303,41.0,0.0,9,42,51,Mild
968,2011-02-12,Spring,2011,February,22,Saturday,Weekend,Clear,3.2799999999999994,0.2576,44.0,0.0896,6,39,45,Mild
969,2011-02-12,Spring,2011,February,23,Saturday,Weekend,Clear,2.34,0.2273,51.0,0.1343,1,31,32,Cold
970,2011-02-13,Spring,2011,February,0,Sunday,Weekend,Clear,1.4000000000000004,0.2273,64.0,0.1045,5,34,39,Cold
971,2011-02-13,Spring,2011,February,1,Sunday,Weekend,Clear,1.4000000000000004,0.2273,59.0,0.0896,1,23,24,Cold
972,2011-02-13,Spring,2011,February,2,Sunday,Weekend,MistCloud,1.4000000000000004,0.2273,75.0,0.0896,1,19,20,Cold
973,2011-02-13,Spring,2011,February,3,Sunday,Weekend,MistCloud,1.4000000000000004,0.2273,69.0,0.1045,4,8,12,Cold
974,2011-02-13,Spring,2011,February,4,Sunday,Weekend,MistCloud,1.4000000000000004,0.2121,69.0,0.1642,0,2,2,Cold
975,2011-02-13,Spring,2011,February,6,Sunday,Weekend,MistCloud,1.4000000000000004,0.2121,69.0,0.1343,2,3,5,Cold
976,2011-02-13,Spring,2011,February,7,Sunday,Weekend,MistCloud,2.34,0.2727,55.00000000000001,0.0,0,3,3,Mild
977,2011-02-13,Spring,2011,February,8,Sunday,Weekend,MistCloud,2.34,0.2273,64.0,0.194,1,11,12,Cold
978,2011-02-13,Spring,2011,February,9,Sunday,Weekend,MistCloud,3.2799999999999994,0.2273,60.0,0.2239,12,35,47,Cold
979,2011-02-13,Spring,2011,February,10,Sunday,Weekend,Clear,6.1,0.2727,45.0,0.3284,19,86,105,Mild
980,2011-02-13,Spring,2011,February,11,Sunday,Weekend,Clear,7.040000000000001,0.2879,39.0,0.4478,26,86,112,Mild
981,2011-02-13,Spring,2011,February,12,Sunday,Weekend,Clear,8.919999999999998,0.3182,32.0,0.4627,58,94,152,Mild
982,2011-02-13,Spring,2011,February,13,Sunday,Weekend,Clear,9.86,0.3939,28.999999999999996,0.3582,62,92,154,Mild
983,2011-02-13,Spring,2011,February,14,Sunday,Weekend,MistCloud,10.8,0.4091,30.0,0.4179,51,110,161,Mild
984,2011-02-13,Spring,2011,February,15,Sunday,Weekend,MistCloud,10.8,0.4091,30.0,0.2985,40,122,162,Mild
985,2011-02-13,Spring,2011,February,16,Sunday,Weekend,MistCloud,11.739999999999998,0.4242,28.000000000000004,0.3284,28,106,134,Mild
986,2011-02-13,Spring,2011,February,17,Sunday,Weekend,Clear,11.739999999999998,0.4242,28.000000000000004,0.3284,30,95,125,Mild
987,2011-02-13,Spring,2011,February,18,Sunday,Weekend,Clear,10.8,0.4091,32.0,0.2985,17,78,95,Mild
988,2011-02-13,Spring,2011,February,19,Sunday,Weekend,Clear,10.8,0.4091,35.0,0.2836,11,50,61,Mild
989,2011-02-13,Spring,2011,February,20,Sunday,Weekend,Clear,10.8,0.4091,35.0,0.3284,15,32,47,Mild
990,2011-02-13,Spring,2011,February,21,Sunday,Weekend,Clear,10.8,0.4091,35.0,0.3582,6,45,51,Mild
991,2011-02-13,Spring,2011,February,22,Sunday,Weekend,Clear,10.8,0.4091,35.0,0.2985,5,31,36,Mild
992,2011-02-13,Spring,2011,February,23,Sunday,Weekend,Clear,10.8,0.4091,35.0,0.3582,3,27,30,Mild
993,2011-02-14,Spring,2011,February,0,Monday,Weekday,Clear,9.86,0.3939,37.0,0.3582,3,8,11,Mild
994,2011-02-14,Spring,2011,February,1,Monday,Weekday,Clear,9.86,0.3939,37.0,0.3582,1,6,7,Mild
995,2011-02-14,Spring,2011,February,2,Monday,Weekday,Clear,8.919999999999998,0.3333,40.0,0.2985,0,2,2,Mild
996,2011-02-14,Spring,2011,February,3,Monday,Weekday,Clear,7.98,0.3182,46.0,0.2239,1,1,2,Mild
997,2011-02-14,Spring,2011,February,4,Monday,Weekday,Clear,7.040000000000001,0.303,53.0,0.2836,0,2,2,Mild
998,2011-02-14,Spring,2011,February,5,Monday,Weekday,Clear,7.040000000000001,0.303,53.0,0.2836,0,3,3,Mild
999,2011-02-14,Spring,2011,February,6,Monday,Weekday,Clear,7.98,0.303,46.0,0.2985,1,25,26,Mild
1000,2011-02-14,Spring,2011,February,7,Monday,Weekday,Clear,7.98,0.303,46.0,0.2985,2,96,98,Mild
1001,2011-02-14,Spring,2011,February,8,Monday,Weekday,Clear,9.86,0.3939,40.0,0.4627,7,249,256,Mild
1002,2011-02-14,Spring,2011,February,9,Monday,Weekday,Clear,10.8,0.4091,37.0,0.3881,8,122,130,Mild
1003,2011-02-14,Spring,2011,February,10,Monday,Weekday,Clear,12.68,0.4394,33.0,0.2239,9,46,55,Mild
1004,2011-02-14,Spring,2011,February,11,Monday,Weekday,Clear,16.44,0.5,23.0,0.2537,10,43,53,Mild
1005,2011-02-14,Spring,2011,February,12,Monday,Weekday,Clear,18.320000000000004,0.5303,22.0,0.4478,27,99,126,Mild
1006,2011-02-14,Spring,2011,February,13,Monday,Weekday,Clear,19.259999999999998,0.5455,19.0,0.3881,27,93,120,Mild
1007,2011-02-14,Spring,2011,February,14,Monday,Weekday,Clear,20.2,0.5909,15.0,0.4925,14,76,90,Mild
1008,2011-02-14,Spring,2011,February,15,Monday,Weekday,Clear,18.320000000000004,0.5303,21.0,0.6567,19,71,90,Mild
1009,2011-02-14,Spring,2011,February,16,Monday,Weekday,Clear,16.44,0.5,27.0,0.4627,16,102,118,Mild
1010,2011-02-14,Spring,2011,February,17,Monday,Weekday,Clear,13.620000000000001,0.4545,33.0,0.6119,25,218,243,Mild
1011,2011-02-14,Spring,2011,February,18,Monday,Weekday,Clear,10.8,0.4091,40.0,0.6119,11,194,205,Mild
1012,2011-02-14,Spring,2011,February,19,Monday,Weekday,Clear,9.86,0.3939,43.0,0.4925,12,86,98,Mild
1013,2011-02-14,Spring,2011,February,20,Monday,Weekday,Clear,8.919999999999998,0.3182,46.0,0.4627,5,65,70,Mild
1014,2011-02-14,Spring,2011,February,21,Monday,Weekday,Clear,8.919999999999998,0.3182,50.0,0.5224,8,35,43,Mild
1015,2011-02-14,Spring,2011,February,22,Monday,Weekday,Clear,7.98,0.2879,46.0,0.6567,1,44,45,Mild
1016,2011-02-14,Spring,2011,February,23,Monday,Weekday,Clear,7.040000000000001,0.2879,49.0,0.4925,1,19,20,Mild
1017,2011-02-15,Spring,2011,February,0,Tuesday,Weekday,Clear,6.1,0.2727,49.0,0.4179,7,12,19,Mild
1018,2011-02-15,Spring,2011,February,1,Tuesday,Weekday,Clear,6.1,0.2424,42.0,0.7761,0,5,5,Cold
1019,2011-02-15,Spring,2011,February,2,Tuesday,Weekday,Clear,5.160000000000002,0.2273,41.0,0.6866,1,2,3,Cold
1020,2011-02-15,Spring,2011,February,4,Tuesday,Weekday,Clear,2.34,0.1818,37.0,0.5224,0,1,1,Cold
1021,2011-02-15,Spring,2011,February,5,Tuesday,Weekday,Clear,2.34,0.1818,32.0,0.4627,0,4,4,Cold
1022,2011-02-15,Spring,2011,February,6,Tuesday,Weekday,Clear,1.4000000000000004,0.1818,32.0,0.3284,0,30,30,Cold
1023,2011-02-15,Spring,2011,February,7,Tuesday,Weekday,Clear,1.4000000000000004,0.1818,32.0,0.3582,2,103,105,Cold
1024,2011-02-15,Spring,2011,February,8,Tuesday,Weekday,Clear,1.4000000000000004,0.1818,32.0,0.3582,10,213,223,Cold
1025,2011-02-15,Spring,2011,February,9,Tuesday,Weekday,Clear,2.34,0.197,28.999999999999996,0.4478,2,108,110,Cold
1026,2011-02-15,Spring,2011,February,10,Tuesday,Weekday,Clear,3.2799999999999994,0.2121,27.0,0.2836,5,47,52,Cold
1027,2011-02-15,Spring,2011,February,11,Tuesday,Weekday,Clear,4.220000000000001,0.2424,25.0,0.2537,11,46,57,Cold
1028,2011-02-15,Spring,2011,February,12,Tuesday,Weekday,Clear,5.160000000000002,0.2727,24.0,0.2537,6,65,71,Mild
1029,2011-02-15,Spring,2011,February,13,Tuesday,Weekday,Clear,7.040000000000001,0.303,21.0,0.2239,14,68,82,Mild
1030,2011-02-15,Spring,2011,February,14,Tuesday,Weekday,Clear,7.98,0.3182,19.0,0.2239,10,69,79,Mild
1031,2011-02-15,Spring,2011,February,15,Tuesday,Weekday,Clear,7.98,0.3333,19.0,0.1642,11,74,85,Mild
1032,2011-02-15,Spring,2011,February,16,Tuesday,Weekday,Clear,7.98,0.3182,19.0,0.2537,21,77,98,Mild
1033,2011-02-15,Spring,2011,February,17,Tuesday,Weekday,Clear,7.040000000000001,0.303,22.0,0.2239,15,191,206,Mild
1034,2011-02-15,Spring,2011,February,18,Tuesday,Weekday,Clear,6.1,0.303,22.0,0.1343,14,198,212,Mild
1035,2011-02-15,Spring,2011,February,19,Tuesday,Weekday,Clear,5.160000000000002,0.2879,26.0,0.1343,3,142,145,Mild
1036,2011-02-15,Spring,2011,February,20,Tuesday,Weekday,Clear,4.220000000000001,0.2727,33.0,0.1045,3,98,101,Mild
1037,2011-02-15,Spring,2011,February,21,Tuesday,Weekday,Clear,3.2799999999999994,0.2879,52.0,0.0,5,61,66,Mild
1038,2011-02-15,Spring,2011,February,22,Tuesday,Weekday,Clear,3.2799999999999994,0.2879,44.0,0.0,0,41,41,Mild
1039,2011-02-15,Spring,2011,February,23,Tuesday,Weekday,MistCloud,2.34,0.2576,44.0,0.0896,0,20,20,Mild
1040,2011-02-16,Spring,2011,February,0,Wednesday,Weekday,Clear,2.34,0.2576,41.0,0.0896,0,15,15,Mild
1041,2011-02-16,Spring,2011,February,1,Wednesday,Weekday,Clear,1.4000000000000004,0.2273,44.0,0.0896,0,9,9,Cold
1042,2011-02-16,Spring,2011,February,3,Wednesday,Weekday,MistCloud,1.4000000000000004,0.197,47.0,0.194,0,1,1,Cold
1043,2011-02-16,Spring,2011,February,4,Wednesday,Weekday,Clear,1.4000000000000004,0.197,51.0,0.194,0,1,1,Cold
1044,2011-02-16,Spring,2011,February,5,Wednesday,Weekday,Clear,1.4000000000000004,0.197,47.0,0.194,0,5,5,Cold
1045,2011-02-16,Spring,2011,February,6,Wednesday,Weekday,Clear,1.4000000000000004,0.197,55.00000000000001,0.2239,1,32,33,Cold
1046,2011-02-16,Spring,2011,February,7,Wednesday,Weekday,MistCloud,1.4000000000000004,0.197,55.00000000000001,0.2239,5,103,108,Cold
1047,2011-02-16,Spring,2011,February,8,Wednesday,Weekday,MistCloud,2.34,0.2273,55.00000000000001,0.1642,6,224,230,Cold
1048,2011-02-16,Spring,2011,February,9,Wednesday,Weekday,Clear,3.2799999999999994,0.2121,52.0,0.2836,2,122,124,Cold
1049,2011-02-16,Spring,2011,February,10,Wednesday,Weekday,Clear,4.220000000000001,0.2273,41.0,0.3881,14,55,69,Cold
1050,2011-02-16,Spring,2011,February,11,Wednesday,Weekday,Clear,7.98,0.303,34.0,0.2985,7,59,66,Mild
1051,2011-02-16,Spring,2011,February,12,Wednesday,Weekday,Clear,9.86,0.3939,32.0,0.3284,14,72,86,Mild
1052,2011-02-16,Spring,2011,February,13,Wednesday,Weekday,Clear,11.739999999999998,0.4242,30.0,0.3582,13,80,93,Mild
1053,2011-02-16,Spring,2011,February,14,Wednesday,Weekday,Clear,13.620000000000001,0.4545,28.000000000000004,0.4179,17,65,82,Mild
1054,2011-02-16,Spring,2011,February,15,Wednesday,Weekday,Clear,13.620000000000001,0.4545,28.000000000000004,0.4179,35,82,117,Mild
1055,2011-02-16,Spring,2011,February,16,Wednesday,Weekday,Clear,13.620000000000001,0.4545,31.0,0.3881,26,96,122,Mild
1056,2011-02-16,Spring,2011,February,17,Wednesday,Weekday,Clear,13.620000000000001,0.4545,28.000000000000004,0.2836,11,244,255,Mild
1057,2011-02-16,Spring,2011,February,18,Wednesday,Weekday,Clear,10.8,0.4091,40.0,0.2239,20,202,222,Mild
1058,2011-02-16,Spring,2011,February,19,Wednesday,Weekday,Clear,7.98,0.3182,53.0,0.2239,18,143,161,Mild
1059,2011-02-16,Spring,2011,February,20,Wednesday,Weekday,Clear,9.86,0.3939,43.0,0.194,10,108,118,Mild
1060,2011-02-16,Spring,2011,February,21,Wednesday,Weekday,Clear,8.919999999999998,0.3485,46.0,0.194,5,87,92,Mild
1061,2011-02-16,Spring,2011,February,22,Wednesday,Weekday,Clear,7.98,0.3333,53.0,0.194,12,61,73,Mild
1062,2011-02-16,Spring,2011,February,23,Wednesday,Weekday,Clear,9.86,0.3939,40.0,0.2239,2,31,33,Mild
1063,2011-02-17,Spring,2011,February,0,Thursday,Weekday,Clear,7.98,0.3333,53.0,0.194,1,16,17,Mild
1064,2011-02-17,Spring,2011,February,1,Thursday,Weekday,Clear,7.98,0.3182,53.0,0.2239,0,6,6,Mild
1065,2011-02-17,Spring,2011,February,2,Thursday,Weekday,MistCloud,7.98,0.3182,53.0,0.2239,2,4,6,Mild
1066,2011-02-17,Spring,2011,February,3,Thursday,Weekday,Clear,7.98,0.3333,53.0,0.194,3,1,4,Mild
1067,2011-02-17,Spring,2011,February,4,Thursday,Weekday,Clear,7.040000000000001,0.3182,56.99999999999999,0.194,3,1,4,Mild
1068,2011-02-17,Spring,2011,February,5,Thursday,Weekday,Clear,7.040000000000001,0.3333,66.0,0.0896,1,11,12,Mild
1069,2011-02-17,Spring,2011,February,6,Thursday,Weekday,Clear,6.1,0.303,70.0,0.1343,3,44,47,Mild
1070,2011-02-17,Spring,2011,February,7,Thursday,Weekday,Clear,7.040000000000001,0.3333,56.99999999999999,0.1045,7,119,126,Mild
1071,2011-02-17,Spring,2011,February,8,Thursday,Weekday,Clear,7.040000000000001,0.3333,56.99999999999999,0.0896,18,267,285,Mild
1072,2011-02-17,Spring,2011,February,9,Thursday,Weekday,Clear,8.919999999999998,0.3485,56.99999999999999,0.194,16,163,179,Mild
1073,2011-02-17,Spring,2011,February,10,Thursday,Weekday,Clear,9.86,0.3939,54.0,0.194,18,70,88,Mild
1074,2011-02-17,Spring,2011,February,11,Thursday,Weekday,MistCloud,12.68,0.4394,44.0,0.2537,19,71,90,Mild
1075,2011-02-17,Spring,2011,February,12,Thursday,Weekday,Clear,14.559999999999999,0.4697,41.0,0.2239,15,86,101,Mild
1076,2011-02-17,Spring,2011,February,13,Thursday,Weekday,Clear,17.380000000000003,0.5152,34.0,0.2239,15,108,123,Mild
1077,2011-02-17,Spring,2011,February,14,Thursday,Weekday,Clear,20.2,0.6212,31.0,0.2239,26,55,81,Mild
1078,2011-02-17,Spring,2011,February,15,Thursday,Weekday,Clear,20.2,0.6061,28.000000000000004,0.2537,15,91,106,Mild
1079,2011-02-17,Spring,2011,February,16,Thursday,Weekday,MistCloud,18.320000000000004,0.5303,35.0,0.2985,29,117,146,Mild
1080,2011-02-17,Spring,2011,February,17,Thursday,Weekday,MistCloud,19.259999999999998,0.5455,32.0,0.2985,18,256,274,Mild
1081,2011-02-17,Spring,2011,February,18,Thursday,Weekday,MistCloud,17.380000000000003,0.5152,42.0,0.2836,11,211,222,Mild
1082,2011-02-17,Spring,2011,February,19,Thursday,Weekday,Clear,14.559999999999999,0.4697,55.00000000000001,0.3284,14,161,175,Mild
1083,2011-02-17,Spring,2011,February,20,Thursday,Weekday,Clear,14.559999999999999,0.4697,59.0,0.3284,8,131,139,Mild
1084,2011-02-17,Spring,2011,February,21,Thursday,Weekday,Clear,16.44,0.5,55.00000000000001,0.3881,5,119,124,Mild
1085,2011-02-17,Spring,2011,February,22,Thursday,Weekday,Clear,15.5,0.4848,59.0,0.2836,8,68,76,Mild
1086,2011-02-17,Spring,2011,February,23,Thursday,Weekday,Clear,13.620000000000001,0.4545,67.0,0.2985,4,40,44,Mild
1087,2011-02-18,Spring,2011,February,0,Friday,Weekday,Clear,12.68,0.4394,72.0,0.2836,12,20,32,Mild
1088,2011-02-18,Spring,2011,February,1,Friday,Weekday,Clear,12.68,0.4394,72.0,0.2239,1,7,8,Mild
1089,2011-02-18,Spring,2011,February,2,Friday,Weekday,Clear,12.68,0.4394,72.0,0.2836,2,5,7,Mild
1090,2011-02-18,Spring,2011,February,3,Friday,Weekday,Clear,13.620000000000001,0.4545,67.0,0.2537,2,6,8,Mild
1091,2011-02-18,Spring,2011,February,4,Friday,Weekday,Clear,13.620000000000001,0.4545,67.0,0.2537,0,1,1,Mild
1092,2011-02-18,Spring,2011,February,5,Friday,Weekday,MistCloud,13.620000000000001,0.4545,67.0,0.1045,1,6,7,Mild
1093,2011-02-18,Spring,2011,February,6,Friday,Weekday,MistCloud,12.68,0.4394,72.0,0.1642,2,48,50,Mild
1094,2011-02-18,Spring,2011,February,7,Friday,Weekday,MistCloud,11.739999999999998,0.4242,77.0,0.2239,8,108,116,Mild
1095,2011-02-18,Spring,2011,February,8,Friday,Weekday,MistCloud,11.739999999999998,0.4242,77.0,0.194,26,246,272,Mild
1096,2011-02-18,Spring,2011,February,9,Friday,Weekday,MistCloud,11.739999999999998,0.4242,77.0,0.194,15,154,169,Mild
1097,2011-02-18,Spring,2011,February,10,Friday,Weekday,MistCloud,12.68,0.4394,72.0,0.2239,17,78,95,Mild
1098,2011-02-18,Spring,2011,February,11,Friday,Weekday,Clear,12.68,0.4394,72.0,0.1642,31,82,113,Mild
1099,2011-02-18,Spring,2011,February,12,Friday,Weekday,Clear,15.5,0.4848,59.0,0.194,59,126,185,Mild
1100,2011-02-18,Spring,2011,February,13,Friday,Weekday,Clear,20.2,0.6212,43.0,0.194,45,131,176,Mild
1101,2011-02-18,Spring,2011,February,14,Friday,Weekday,Clear,23.020000000000003,0.6212,36.0,0.2985,73,118,191,Mild
1102,2011-02-18,Spring,2011,February,15,Friday,Weekday,Clear,23.020000000000003,0.6212,36.0,0.3284,55,117,172,Mild
1103,2011-02-18,Spring,2011,February,16,Friday,Weekday,Clear,23.020000000000003,0.6212,36.0,0.2836,68,164,232,Mild
1104,2011-02-18,Spring,2011,February,17,Friday,Weekday,Clear,23.020000000000003,0.6212,34.0,0.3582,52,275,327,Mild
1105,2011-02-18,Spring,2011,February,18,Friday,Weekday,Clear,22.080000000000002,0.6212,33.0,0.3284,29,195,224,Mild
1106,2011-02-18,Spring,2011,February,19,Friday,Weekday,Clear,21.14,0.6212,28.999999999999996,0.5821,16,146,162,Mild
1107,2011-02-18,Spring,2011,February,20,Friday,Weekday,Clear,20.2,0.6212,31.0,0.194,19,105,124,Mild
1108,2011-02-18,Spring,2011,February,21,Friday,Weekday,Clear,19.259999999999998,0.5455,21.0,0.4925,11,61,72,Mild
1109,2011-02-18,Spring,2011,February,22,Friday,Weekday,Clear,17.380000000000003,0.5152,10.0,0.2537,19,88,107,Mild
1110,2011-02-18,Spring,2011,February,23,Friday,Weekday,Clear,16.44,0.5,8.0,0.2836,16,61,77,Mild
1111,2011-02-19,Spring,2011,February,0,Saturday,Weekend,Clear,14.559999999999999,0.4697,12.0,0.4925,6,23,29,Mild
1112,2011-02-19,Spring,2011,February,1,Saturday,Weekend,Clear,13.620000000000001,0.4545,14.000000000000002,0.4179,10,21,31,Mild
1113,2011-02-19,Spring,2011,February,2,Saturday,Weekend,Clear,12.68,0.4394,13.0,0.3881,3,14,17,Mild
1114,2011-02-19,Spring,2011,February,3,Saturday,Weekend,Clear,11.739999999999998,0.4242,14.000000000000002,0.2985,0,7,7,Mild
1115,2011-02-19,Spring,2011,February,4,Saturday,Weekend,Clear,10.8,0.4091,15.0,0.3284,0,3,3,Mild
1116,2011-02-19,Spring,2011,February,5,Saturday,Weekend,Clear,10.8,0.4091,15.0,0.3284,0,3,3,Mild
1117,2011-02-19,Spring,2011,February,6,Saturday,Weekend,Clear,10.8,0.4091,17.0,0.4179,3,3,6,Mild
1118,2011-02-19,Spring,2011,February,7,Saturday,Weekend,Clear,9.86,0.3939,17.0,0.5224,6,16,22,Mild
1119,2011-02-19,Spring,2011,February,8,Saturday,Weekend,Clear,9.86,0.3939,17.0,0.5821,9,36,45,Mild
1120,2011-02-19,Spring,2011,February,9,Saturday,Weekend,Clear,10.8,0.4091,16.0,0.6567,18,37,55,Mild
1121,2011-02-19,Spring,2011,February,10,Saturday,Weekend,Clear,11.739999999999998,0.4242,16.0,0.5821,34,72,106,Mild
1122,2011-02-19,Spring,2011,February,11,Saturday,Weekend,Clear,12.68,0.4394,16.0,0.5821,47,76,123,Mild
1123,2011-02-19,Spring,2011,February,12,Saturday,Weekend,Clear,12.68,0.4394,18.0,0.4925,38,81,119,Mild
1124,2011-02-19,Spring,2011,February,13,Saturday,Weekend,Clear,12.68,0.4394,16.0,0.6119,52,103,155,Mild
1125,2011-02-19,Spring,2011,February,14,Saturday,Weekend,Clear,13.620000000000001,0.4545,15.0,0.6567,102,94,196,Mild
1126,2011-02-19,Spring,2011,February,15,Saturday,Weekend,Clear,12.68,0.4394,16.0,0.7463,84,87,171,Mild
1127,2011-02-19,Spring,2011,February,16,Saturday,Weekend,Clear,12.68,0.4394,16.0,0.6418,39,81,120,Mild
1128,2011-02-19,Spring,2011,February,17,Saturday,Weekend,Clear,11.739999999999998,0.4242,19.0,0.6119,36,91,127,Mild
1129,2011-02-19,Spring,2011,February,18,Saturday,Weekend,Clear,8.919999999999998,0.3182,25.0,0.4478,21,67,88,Mild
1130,2011-02-19,Spring,2011,February,19,Saturday,Weekend,Clear,7.98,0.303,28.999999999999996,0.3582,5,54,59,Mild
1131,2011-02-19,Spring,2011,February,20,Saturday,Weekend,Clear,7.040000000000001,0.2879,28.000000000000004,0.5224,9,38,47,Mild
1132,2011-02-19,Spring,2011,February,21,Saturday,Weekend,Clear,7.040000000000001,0.2727,26.0,0.5522,4,29,33,Mild
1133,2011-02-19,Spring,2011,February,22,Saturday,Weekend,Clear,6.1,0.2576,28.000000000000004,0.4925,2,42,44,Mild
1134,2011-02-19,Spring,2011,February,23,Saturday,Weekend,Clear,5.160000000000002,0.2424,33.0,0.4478,4,25,29,Cold
1135,2011-02-20,Spring,2011,February,0,Sunday,Weekend,Clear,4.220000000000001,0.2121,35.0,0.4478,3,14,17,Cold
1136,2011-02-20,Spring,2011,February,1,Sunday,Weekend,Clear,3.2799999999999994,0.197,41.0,0.4627,5,11,16,Cold
1137,2011-02-20,Spring,2011,February,2,Sunday,Weekend,Clear,3.2799999999999994,0.197,41.0,0.5522,0,17,17,Cold
1138,2011-02-20,Spring,2011,February,3,Sunday,Weekend,Clear,2.34,0.1818,44.0,0.5522,9,9,18,Cold
1139,2011-02-20,Spring,2011,February,4,Sunday,Weekend,Clear,2.34,0.1818,44.0,0.5522,0,1,1,Cold
1140,2011-02-20,Spring,2011,February,6,Sunday,Weekend,Clear,1.4000000000000004,0.1818,47.0,0.2985,1,1,2,Cold
1141,2011-02-20,Spring,2011,February,7,Sunday,Weekend,Clear,0.4599999999999991,0.1667,51.0,0.2537,0,2,2,Cold
1142,2011-02-20,Spring,2011,February,8,Sunday,Weekend,Clear,1.4000000000000004,0.2273,51.0,0.1045,2,22,24,Cold
1143,2011-02-20,Spring,2011,February,9,Sunday,Weekend,Clear,2.34,0.2121,47.0,0.2836,7,48,55,Cold
1144,2011-02-20,Spring,2011,February,10,Sunday,Weekend,MistCloud,4.220000000000001,0.2576,41.0,0.194,34,70,104,Mild
1145,2011-02-20,Spring,2011,February,11,Sunday,Weekend,MistCloud,6.1,0.303,33.0,0.1642,72,89,161,Mild
1146,2011-02-20,Spring,2011,February,12,Sunday,Weekend,Clear,6.1,0.3182,33.0,0.1045,62,120,182,Mild
1147,2011-02-20,Spring,2011,February,13,Sunday,Weekend,Clear,7.98,0.3333,28.999999999999996,0.0,76,122,198,Mild
1148,2011-02-20,Spring,2011,February,14,Sunday,Weekend,Clear,8.919999999999998,0.3485,27.0,0.1642,108,104,212,Mild
1149,2011-02-20,Spring,2011,February,15,Sunday,Weekend,Clear,8.919999999999998,0.3636,27.0,0.0896,66,102,168,Mild
1150,2011-02-20,Spring,2011,February,16,Sunday,Weekend,Clear,8.919999999999998,0.3636,28.999999999999996,0.0896,59,88,147,Mild
1151,2011-02-20,Spring,2011,February,17,Sunday,Weekend,Clear,7.98,0.3485,33.0,0.1642,60,86,146,Mild
1152,2011-02-20,Spring,2011,February,18,Sunday,Weekend,MistCloud,7.98,0.3333,36.0,0.1343,30,71,101,Mild
1153,2011-02-20,Spring,2011,February,19,Sunday,Weekend,MistCloud,7.98,0.3333,36.0,0.1343,3,39,42,Mild
1154,2011-02-20,Spring,2011,February,20,Sunday,Weekend,MistCloud,7.98,0.3636,42.0,0.0,12,30,42,Mild
1155,2011-02-20,Spring,2011,February,21,Sunday,Weekend,MistCloud,7.040000000000001,0.3485,53.0,0.0,17,39,56,Mild
1156,2011-02-20,Spring,2011,February,22,Sunday,Weekend,MistCloud,7.040000000000001,0.303,56.99999999999999,0.2239,4,43,47,Mild
1157,2011-02-20,Spring,2011,February,23,Sunday,Weekend,MistCloud,6.1,0.303,61.0,0.1642,9,45,54,Mild
1158,2011-02-21,Spring,2011,February,0,Monday,Weekend,MistCloud,7.98,0.303,42.0,0.3284,7,30,37,Mild
1159,2011-02-21,Spring,2011,February,1,Monday,Weekend,MistCloud,7.98,0.303,42.0,0.3284,2,11,13,Mild
1160,2011-02-21,Spring,2011,February,2,Monday,Weekend,MistCloud,7.98,0.303,42.0,0.3284,1,3,4,Mild
1161,2011-02-21,Spring,2011,February,3,Monday,Weekend,MistCloud,7.98,0.303,42.0,0.2985,2,3,5,Mild
1162,2011-02-21,Spring,2011,February,4,Monday,Weekend,Clear,7.040000000000001,0.3182,45.0,0.1642,1,0,1,Mild
1163,2011-02-21,Spring,2011,February,5,Monday,Weekend,MistCloud,7.98,0.3636,36.0,0.0,1,2,3,Mild
1164,2011-02-21,Spring,2011,February,6,Monday,Weekend,MistCloud,11.739999999999998,0.4242,26.0,0.2985,2,6,8,Mild
1165,2011-02-21,Spring,2011,February,7,Monday,Weekend,MistCloud,11.739999999999998,0.4242,26.0,0.2836,3,16,19,Mild
1166,2011-02-21,Spring,2011,February,8,Monday,Weekend,MistCloud,7.040000000000001,0.303,56.99999999999999,0.2985,7,56,63,Mild
1167,2011-02-21,Spring,2011,February,9,Monday,Weekend,MistCloud,7.040000000000001,0.303,56.99999999999999,0.2836,11,46,57,Mild
1168,2011-02-21,Spring,2011,February,10,Monday,Weekend,MistCloud,7.040000000000001,0.303,56.99999999999999,0.2537,29,52,81,Mild
